british_s01_143|port is a strong wine with a smoky taste|port is a strong wine with a smoky taste|{"speaker": "british_s01", "accent": "british"}
british_s02_143|port is a strong wine with a smoky taste|port is a strong wine with a smoky taste|{"speaker": "british_s02", "accent": "british"}
indian_s01_143|port is a strong wine with a smoky taste|port is a strong wine with a smoky taste|{"speaker": "indian_s01", "accent": "indian"}
indian_s02_143|port is a strong wine with a smoky taste|port is a strong wine with a smoky taste|{"speaker": "indian_s02", "accent": "indian"}
welsh_s01_143|port is a strong wine with a smoky taste|port is a strong wine with a smoky taste|{"speaker": "welsh_s01", "accent": "welsh"}
telugu_s01_431|port is a strong wine with a smoky taste|port is a strong wine with a smoky taste|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s01_416|port is a strong wine with a smoky taste|port is a strong wine with a smoky taste|{"speaker": "malayalam_s01", "accent": "malayalam"}
british_s02_121|hemp is a weed found in parts of the tropics|hemp is a weed found in parts of the tropics|{"speaker": "british_s02", "accent": "british"}
telugu_s01_518|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "telugu_s01", "accent": "telugu"}
bangla_s01_493|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s02_485|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "bangla_s02", "accent": "bangla"}
malayalam_s01_502|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s02_481|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s03_482|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s03_492|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s03_502|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "malayalam_s03", "accent": "malayalam"}
telugu_s02_484|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "telugu_s02", "accent": "telugu"}
american_s01_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "american_s01", "accent": "american"}
american_s02_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "american_s02", "accent": "american"}
american_s04_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "american_s04", "accent": "american"}
american_s05_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "american_s05", "accent": "american"}
american_s06_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "american_s06", "accent": "american"}
american_s07_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "american_s07", "accent": "american"}
american_s08_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "american_s08", "accent": "american"}
british_s01_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "british_s01", "accent": "british"}
british_s02_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "british_s02", "accent": "british"}
indian_s01_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "indian_s01", "accent": "indian"}
indian_s02_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "indian_s02", "accent": "indian"}
welsh_s01_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "welsh_s01", "accent": "welsh"}
bangla_s01_483|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s02_505|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "bangla_s02", "accent": "bangla"}
malayalam_s01_482|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s01_492|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s02_491|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s02_501|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "malayalam_s02", "accent": "malayalam"}
odiya_s01_483|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "odiya_s01", "accent": "odiya"}
odiya_s01_493|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "odiya_s01", "accent": "odiya"}
odiya_s01_503|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "odiya_s01", "accent": "odiya"}
telugu_s01_498|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "telugu_s01", "accent": "telugu"}
telugu_s02_494|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_504|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "telugu_s02", "accent": "telugu"}
american_s03_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "american_s03", "accent": "american"}
australian_s01_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "australian_s01", "accent": "australian"}
bangla_s01_503|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "bangla_s01", "accent": "bangla"}
american_s02_362|pour the stew from the pot into the plate|pour the stew from the pot into the plate|{"speaker": "american_s02", "accent": "american"}
indian_s02_501|a quart of milk is water for the most part|a quart of milk is water for the most part|{"speaker": "indian_s02", "accent": "indian"}
australian_s01_005|rice is often served in round bowls|rice is often served in round bowls|{"speaker": "australian_s01", "accent": "australian"}
indian_s02_119|he ordered peach pie with ice cream|he ordered peach pie with ice cream|{"speaker": "indian_s02", "accent": "indian"}
telugu_s01_052|a rod is used to catch pink salmon|a rod is used to catch pink salmon|{"speaker": "telugu_s01", "accent": "telugu"}
british_s02_103|oak is strong and also gives shade|oak is strong and also gives shade|{"speaker": "british_s02", "accent": "british"}
malayalam_s01_396|port is a strong wine with a smoky taste|port is a strong wine with a smoky taste|{"speaker": "malayalam_s01", "accent": "malayalam"}
american_s03_680|cod is the main business of the north shore|cod is the main business of the north shore|{"speaker": "american_s03", "accent": "american"}
american_s08_680|cod is the main business of the north shore|cod is the main business of the north shore|{"speaker": "american_s08", "accent": "american"}
australian_s01_680|cod is the main business of the north shore|cod is the main business of the north shore|{"speaker": "australian_s01", "accent": "australian"}
british_s02_680|cod is the main business of the north shore|cod is the main business of the north shore|{"speaker": "british_s02", "accent": "british"}
indian_s01_680|cod is the main business of the north shore|cod is the main business of the north shore|{"speaker": "indian_s01", "accent": "indian"}
indian_s02_680|cod is the main business of the north shore|cod is the main business of the north shore|{"speaker": "indian_s02", "accent": "indian"}
american_s01_350|code is used when secrets are sent|code is used when secrets are sent|{"speaker": "american_s01", "accent": "american"}
american_s01_012|a rod is used to catch pink salmon|a rod is used to catch pink salmon|{"speaker": "american_s01", "accent": "american"}
indian_s01_012|a rod is used to catch pink salmon|a rod is used to catch pink salmon|{"speaker": "indian_s01", "accent": "indian"}
australian_s02_350|code is used when secrets are sent|code is used when secrets are sent|{"speaker": "australian_s02", "accent": "australian"}
indian_s01_412|a pod is what peas always grow in|a pod is what peas always grow in|{"speaker": "indian_s01", "accent": "indian"}
indian_s02_412|a pod is what peas always grow in|a pod is what peas always grow in|{"speaker": "indian_s02", "accent": "indian"}
telugu_s01_125|what joy there is in living|what joy there is in living|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s03_097|what joy there is in living|what joy there is in living|{"speaker": "malayalam_s03", "accent": "malayalam"}
british_s02_042|what joy there is in living|what joy there is in living|{"speaker": "british_s02", "accent": "british"}
malayalam_s01_118|what joy there is in living|what joy there is in living|{"speaker": "malayalam_s01", "accent": "malayalam"}
indian_s02_042|what joy there is in living|what joy there is in living|{"speaker": "indian_s02", "accent": "indian"}
odiya_s01_100|what joy there is in living|what joy there is in living|{"speaker": "odiya_s01", "accent": "odiya"}
odiya_s01_120|what joy there is in living|what joy there is in living|{"speaker": "odiya_s01", "accent": "odiya"}
bangla_s01_099|what joy there is in living|what joy there is in living|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s01_109|what joy there is in living|what joy there is in living|{"speaker": "bangla_s01", "accent": "bangla"}
malayalam_s02_109|what joy there is in living|what joy there is in living|{"speaker": "malayalam_s02", "accent": "malayalam"}
american_s03_042|what joy there is in living|what joy there is in living|{"speaker": "american_s03", "accent": "american"}
american_s05_042|what joy there is in living|what joy there is in living|{"speaker": "american_s05", "accent": "american"}
american_s06_042|what joy there is in living|what joy there is in living|{"speaker": "american_s06", "accent": "american"}
american_s08_042|what joy there is in living|what joy there is in living|{"speaker": "american_s08", "accent": "american"}
australian_s02_042|what joy there is in living|what joy there is in living|{"speaker": "australian_s02", "accent": "australian"}
british_s01_042|what joy there is in living|what joy there is in living|{"speaker": "british_s01", "accent": "british"}
odiya_s01_110|what joy there is in living|what joy there is in living|{"speaker": "odiya_s01", "accent": "odiya"}
bangla_s01_119|what joy there is in living|what joy there is in living|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s02_099|what joy there is in living|what joy there is in living|{"speaker": "bangla_s02", "accent": "bangla"}
bangla_s02_119|what joy there is in living|what joy there is in living|{"speaker": "bangla_s02", "accent": "bangla"}
telugu_s02_098|what joy there is in living|what joy there is in living|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_108|what joy there is in living|what joy there is in living|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_118|what joy there is in living|what joy there is in living|{"speaker": "telugu_s02", "accent": "telugu"}
malayalam_s02_099|what joy there is in living|what joy there is in living|{"speaker": "malayalam_s02", "accent": "malayalam"}
bangla_s02_109|what joy there is in living|what joy there is in living|{"speaker": "bangla_s02", "accent": "bangla"}
american_s03_043|a king ruled the state in the early days|a king ruled the state in the early days|{"speaker": "american_s03", "accent": "american"}
malayalam_s01_158|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s01_167|both lost their lives in the raging storm|both lost their lives in the raging storm|{"speaker": "malayalam_s01", "accent": "malayalam"}
welsh_s01_200|the tongs lay beside the ice pail|the tongs lay beside the ice pail|{"speaker": "welsh_s01", "accent": "welsh"}
welsh_s01_634|the team with the best timing looks good|the team with the best timing looks good|{"speaker": "welsh_s01", "accent": "welsh"}
indian_s02_100|a tusk is used to make costly gifts|a tusk is used to make costly gifts|{"speaker": "indian_s02", "accent": "indian"}
american_s08_116|split the log with a quick sharp blow|split the log with a quick sharp blow|{"speaker": "american_s08", "accent": "american"}
malayalam_s03_101|wipe the grease off his dirty face|wipe the grease off his dirty face|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s01_221|the walled town was seized without a fight|the walled town was seized without a fight|{"speaker": "malayalam_s01", "accent": "malayalam"}
american_s01_060|a cup of sugar makes sweet fudge|a cup of sugar makes sweet fudge|{"speaker": "american_s01", "accent": "american"}
bangla_s01_447|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s01_437|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "bangla_s01", "accent": "bangla"}
odiya_s01_426|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "odiya_s01", "accent": "odiya"}
australian_s02_152|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "australian_s02", "accent": "australian"}
bangla_s01_427|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "bangla_s01", "accent": "bangla"}
indian_s01_042|what joy there is in living|what joy there is in living|{"speaker": "indian_s01", "accent": "indian"}
american_s07_136|pluck the bright rose without leaves|pluck the bright rose without leaves|{"speaker": "american_s07", "accent": "american"}
american_s06_620|a stiff cord will do to fasten your shoe|a stiff cord will do to fasten your shoe|{"speaker": "american_s06", "accent": "american"}
telugu_s01_073|read verse out loud for pleasure|read verse out loud for pleasure|{"speaker": "telugu_s01", "accent": "telugu"}
welsh_s01_256|get the trust fund to the bank early|get the trust fund to the bank early|{"speaker": "welsh_s01", "accent": "welsh"}
welsh_s01_036|wipe the grease off his dirty face|wipe the grease off his dirty face|{"speaker": "welsh_s01", "accent": "welsh"}
american_s02_302|watch the log float in the wide river|watch the log float in the wide river|{"speaker": "american_s02", "accent": "american"}
malayalam_s03_868|watch the log float in the wide river|watch the log float in the wide river|{"speaker": "malayalam_s03", "accent": "malayalam"}
american_s08_302|watch the log float in the wide river|watch the log float in the wide river|{"speaker": "american_s08", "accent": "american"}
indian_s01_302|watch the log float in the wide river|watch the log float in the wide river|{"speaker": "indian_s01", "accent": "indian"}
american_s01_302|watch the log float in the wide river|watch the log float in the wide river|{"speaker": "american_s01", "accent": "american"}
indian_s02_351|most of the news is easy for us to hear|most of the news is easy for us to hear|{"speaker": "indian_s02", "accent": "indian"}
malayalam_s01_174|march the soldiers past the next hill|march the soldiers past the next hill|{"speaker": "malayalam_s01", "accent": "malayalam"}
american_s04_042|what joy there is in living|what joy there is in living|{"speaker": "american_s04", "accent": "american"}
indian_s01_112|move the vat over the hot fire|move the vat over the hot fire|{"speaker": "indian_s01", "accent": "indian"}
american_s01_347|women form less than half of the group|women form less than half of the group|{"speaker": "american_s01", "accent": "american"}
welsh_s01_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "welsh_s01", "accent": "welsh"}
odiya_s01_095|mend the coat before you go out|mend the coat before you go out|{"speaker": "odiya_s01", "accent": "odiya"}
odiya_s01_115|mend the coat before you go out|mend the coat before you go out|{"speaker": "odiya_s01", "accent": "odiya"}
british_s01_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "british_s01", "accent": "british"}
british_s02_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "british_s02", "accent": "british"}
american_s02_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "american_s02", "accent": "american"}
american_s03_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "american_s03", "accent": "american"}
american_s06_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "american_s06", "accent": "american"}
american_s07_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "american_s07", "accent": "american"}
american_s08_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "american_s08", "accent": "american"}
australian_s01_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "australian_s01", "accent": "australian"}
australian_s02_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "australian_s02", "accent": "australian"}
indian_s01_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "indian_s01", "accent": "indian"}
indian_s02_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "indian_s02", "accent": "indian"}
american_s05_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "american_s05", "accent": "american"}
american_s01_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "american_s01", "accent": "american"}
american_s04_628|when the frost has come it is time for turkey|when the frost has come it is time for turkey|{"speaker": "american_s04", "accent": "american"}
malayalam_s01_526|they felt gay when the ship arrived in port|they felt gay when the ship arrived in port|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s01_426|mud was spattered on the front of his white shirt|mud was spattered on the front of his white shirt|{"speaker": "malayalam_s01", "accent": "malayalam"}
british_s01_166|drop the two when you add the figures|drop the two when you add the figures|{"speaker": "british_s01", "accent": "british"}
indian_s02_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "indian_s02", "accent": "indian"}
british_s01_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "british_s01", "accent": "british"}
american_s01_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "american_s01", "accent": "american"}
american_s02_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "american_s02", "accent": "american"}
american_s03_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "american_s03", "accent": "american"}
american_s04_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "american_s04", "accent": "american"}
american_s05_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "american_s05", "accent": "american"}
american_s07_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "american_s07", "accent": "american"}
american_s08_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "american_s08", "accent": "american"}
british_s02_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "british_s02", "accent": "british"}
indian_s01_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "indian_s01", "accent": "indian"}
welsh_s01_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "welsh_s01", "accent": "welsh"}
american_s06_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "american_s06", "accent": "american"}
australian_s01_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "australian_s01", "accent": "australian"}
australian_s02_742|when you hear the bell come quickly|when you hear the bell come quickly|{"speaker": "australian_s02", "accent": "australian"}
american_s01_462|throw out the used paper cup and plate|throw out the used paper cup and plate|{"speaker": "american_s01", "accent": "american"}
american_s05_573|the line where the edges join was clean|the line where the edges join was clean|{"speaker": "american_s05", "accent": "american"}
telugu_s01_560|there the flood mark is ten inches|there the flood mark is ten inches|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s01_546|there the flood mark is ten inches|there the flood mark is ten inches|{"speaker": "malayalam_s01", "accent": "malayalam"}
welsh_s01_197|where were they when the noise started|where were they when the noise started|{"speaker": "welsh_s01", "accent": "welsh"}
telugu_s01_586|where were they when the noise started|where were they when the noise started|{"speaker": "telugu_s01", "accent": "telugu"}
odiya_s01_580|where were they when the noise started|where were they when the noise started|{"speaker": "odiya_s01", "accent": "odiya"}
malayalam_s01_573|where were they when the noise started|where were they when the noise started|{"speaker": "malayalam_s01", "accent": "malayalam"}
american_s02_197|where were they when the noise started|where were they when the noise started|{"speaker": "american_s02", "accent": "american"}
telugu_s01_596|where were they when the noise started|where were they when the noise started|{"speaker": "telugu_s01", "accent": "telugu"}
malayalam_s02_578|where were they when the noise started|where were they when the noise started|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s02_568|where were they when the noise started|where were they when the noise started|{"speaker": "malayalam_s02", "accent": "malayalam"}
telugu_s02_591|where were they when the noise started|where were they when the noise started|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_581|where were they when the noise started|where were they when the noise started|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_571|where were they when the noise started|where were they when the noise started|{"speaker": "telugu_s02", "accent": "telugu"}
american_s01_197|where were they when the noise started|where were they when the noise started|{"speaker": "american_s01", "accent": "american"}
american_s03_197|where were they when the noise started|where were they when the noise started|{"speaker": "american_s03", "accent": "american"}
american_s05_197|where were they when the noise started|where were they when the noise started|{"speaker": "american_s05", "accent": "american"}
american_s06_197|where were they when the noise started|where were they when the noise started|{"speaker": "american_s06", "accent": "american"}
american_s07_197|where were they when the noise started|where were they when the noise started|{"speaker": "american_s07", "accent": "american"}
american_s08_197|where were they when the noise started|where were they when the noise started|{"speaker": "american_s08", "accent": "american"}
australian_s02_197|where were they when the noise started|where were they when the noise started|{"speaker": "australian_s02", "accent": "australian"}
british_s01_197|where were they when the noise started|where were they when the noise started|{"speaker": "british_s01", "accent": "british"}
indian_s01_197|where were they when the noise started|where were they when the noise started|{"speaker": "indian_s01", "accent": "indian"}
odiya_s01_570|where were they when the noise started|where were they when the noise started|{"speaker": "odiya_s01", "accent": "odiya"}
malayalam_s01_593|where were they when the noise started|where were they when the noise started|{"speaker": "malayalam_s01", "accent": "malayalam"}
australian_s01_197|where were they when the noise started|where were they when the noise started|{"speaker": "australian_s01", "accent": "australian"}
telugu_s01_367|weave the carpet on the right hand side|weave the carpet on the right hand side|{"speaker": "telugu_s01", "accent": "telugu"}
american_s02_207|float the soap on top of the bath water|float the soap on top of the bath water|{"speaker": "american_s02", "accent": "american"}
odiya_s01_590|where were they when the noise started|where were they when the noise started|{"speaker": "odiya_s01", "accent": "odiya"}
american_s04_547|a rich farm is rare in this sandy waste|a rich farm is rare in this sandy waste|{"speaker": "american_s04", "accent": "american"}
welsh_s01_547|a rich farm is rare in this sandy waste|a rich farm is rare in this sandy waste|{"speaker": "welsh_s01", "accent": "welsh"}
indian_s02_546|the sink is the thing in which we pile dishes|the sink is the thing in which we pile dishes|{"speaker": "indian_s02", "accent": "indian"}
indian_s02_581|the child crawled into the dense grass|the child crawled into the dense grass|{"speaker": "indian_s02", "accent": "indian"}
malayalam_s01_474|we tried to replace the coin but failed|we tried to replace the coin but failed|{"speaker": "malayalam_s01", "accent": "malayalam"}
australian_s02_169|wood is best for making toys and blocks|wood is best for making toys and blocks|{"speaker": "australian_s02", "accent": "australian"}
indian_s02_641|pitch the straw through the door of the stable|pitch the straw through the door of the stable|{"speaker": "indian_s02", "accent": "indian"}
malayalam_s03_508|the child almost hurt the small dog|the child almost hurt the small dog|{"speaker": "malayalam_s03", "accent": "malayalam"}
american_s04_645|a whiff of it will cure the most stubborn cold|a whiff of it will cure the most stubborn cold|{"speaker": "american_s04", "accent": "american"}
malayalam_s02_702|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "malayalam_s02", "accent": "malayalam"}
indian_s01_645|a whiff of it will cure the most stubborn cold|a whiff of it will cure the most stubborn cold|{"speaker": "indian_s01", "accent": "indian"}
malayalam_s01_198|we talked of the side show in the circus|we talked of the side show in the circus|{"speaker": "malayalam_s01", "accent": "malayalam"}
bangla_s01_093|wipe the grease off his dirty face|wipe the grease off his dirty face|{"speaker": "bangla_s01", "accent": "bangla"}
american_s02_578|a white silk jacket goes with any shoes|a white silk jacket goes with any shoes|{"speaker": "american_s02", "accent": "american"}
american_s04_578|a white silk jacket goes with any shoes|a white silk jacket goes with any shoes|{"speaker": "american_s04", "accent": "american"}
australian_s01_241|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "australian_s01", "accent": "australian"}
british_s02_241|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "british_s02", "accent": "british"}
indian_s02_241|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "indian_s02", "accent": "indian"}
bangla_s02_715|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "bangla_s02", "accent": "bangla"}
malayalam_s03_690|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "malayalam_s03", "accent": "malayalam"}
bangla_s02_695|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "bangla_s02", "accent": "bangla"}
bangla_s02_705|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "bangla_s02", "accent": "bangla"}
malayalam_s03_700|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s03_710|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "malayalam_s03", "accent": "malayalam"}
american_s03_241|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "american_s03", "accent": "american"}
american_s07_241|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "american_s07", "accent": "american"}
american_s08_241|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "american_s08", "accent": "american"}
bangla_s01_713|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "bangla_s01", "accent": "bangla"}
bangla_s01_693|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "bangla_s01", "accent": "bangla"}
telugu_s01_580|we admire and love a good cook|we admire and love a good cook|{"speaker": "telugu_s01", "accent": "telugu"}
british_s01_119|he ordered peach pie with ice cream|he ordered peach pie with ice cream|{"speaker": "british_s01", "accent": "british"}
malayalam_s01_109|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s03_108|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s01_099|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s02_090|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "malayalam_s02", "accent": "malayalam"}
malayalam_s03_089|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s03_098|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "malayalam_s03", "accent": "malayalam"}
malayalam_s01_090|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "malayalam_s01", "accent": "malayalam"}
telugu_s02_089|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_109|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s02_099|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "telugu_s02", "accent": "telugu"}
malayalam_s02_110|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "malayalam_s02", "accent": "malayalam"}
bangla_s01_100|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "bangla_s01", "accent": "bangla"}
malayalam_s03_732|to make pure ice you freeze water|to make pure ice you freeze water|{"speaker": "malayalam_s03", "accent": "malayalam"}
indian_s01_244|a waxed floor makes us lose balance|a waxed floor makes us lose balance|{"speaker": "indian_s01", "accent": "indian"}
telugu_s01_470|we tried to replace the coin but failed|we tried to replace the coin but failed|{"speaker": "telugu_s01", "accent": "telugu"}
indian_s02_101|ten pins were set in order|ten pins were set in order|{"speaker": "indian_s02", "accent": "indian"}
bangla_s01_090|hoist the load to your left shoulder|hoist the load to your left shoulder|{"speaker": "bangla_s01", "accent": "bangla"}
indian_s02_600|hold the hammer near the end to drive the nail|hold the hammer near the end to drive the nail|{"speaker": "indian_s02", "accent": "indian"}
welsh_s01_560|those last words were a strong statement|those last words were a strong statement|{"speaker": "welsh_s01", "accent": "welsh"}
bangla_s01_113|wipe the grease off his dirty face|wipe the grease off his dirty face|{"speaker": "bangla_s01", "accent": "bangla"}
american_s01_609|slide the catch back and open the desk|slide the catch back and open the desk|{"speaker": "american_s01", "accent": "american"}
american_s05_036|wipe the grease off his dirty face|wipe the grease off his dirty face|{"speaker": "american_s05", "accent": "american"}
malayalam_s01_112|wipe the grease off his dirty face|wipe the grease off his dirty face|{"speaker": "malayalam_s01", "accent": "malayalam"}
american_s08_036|wipe the grease off his dirty face|wipe the grease off his dirty face|{"speaker": "american_s08", "accent": "american"}
odiya_s01_712|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "odiya_s01", "accent": "odiya"}
indian_s01_241|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "indian_s01", "accent": "indian"}
bangla_s01_703|whitings are small fish caught in nets|whitings are small fish caught in nets|{"speaker": "bangla_s01", "accent": "bangla"}
telugu_s02_112|wipe the grease off his dirty face|wipe the grease off his dirty face|{"speaker": "telugu_s02", "accent": "telugu"}
telugu_s01_343|weave the carpet on the right hand side|weave the carpet on the right hand side|{"speaker": "telugu_s01", "accent": "telugu"}
australian_s02_173|a rag will soak up spilled water|a rag will soak up spilled water|{"speaker": "australian_s02", "accent": "australian"}
malayalam_s01_001|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s01_021|glue the sheet to the dark blue background|glue the sheet to the dark blue background|{"speaker": "malayalam_s01", "accent": "malayalam"}
malayalam_s03_578|where were they when the noise started|where were they when the noise started|{"speaker": "malayalam_s03", "accent": "malayalam"}
